ticker,disease,stage,date,catalyst
PBYI,Breast Cancer,Phase 2,2023-06-05 00:00:00,"Phase 2 data reported an increased MYC RNA expression was observed in tumors from patients who did not derive clinical benefit from paclitaxel alone compared to those with benefit from paclitaxel alone, noted June 5, 2023."
BGNE,HER2-amplified biliary tract cancers,Phase 2,2023-06-05 00:00:00,"Phase 2 pivotal trial recruitment completed, noted April 28, 2022. Phase 2 full data presented at ASCO reported a confirmed objective response rate (cORR) of 41.3%, median duration of response (DOR) of 12.9 months, and median progression-free survival (PFS) of 5.5 months, noted June 5, 2023."
BCEL,Solid tumors,Phase 1b,2023-06-05 00:00:00,"Phase 1b interim update presented at ASCO showed clinical activity observed in multiple tumor types; longer progression-free survival observed in patients with high target expression; ATRC-101 continues to be well-tolerated, noted June 5, 2023."
IGMS,2L Colorectal cancer,Phase 1,2023-06-05 00:00:00,"Phase 1 data reported that the median progression-free survival (PFS) in the 24 patients was 5.6 months as of the data cut-off date, noted June 5, 2023."
GILD,Non-small cell lung cancer (NSCLC),Phase 2,2023-06-05 00:00:00,"Phase 2 presentation at ASCO reported one complete response in the monotherapy and in the DZ combo, noted June 5, 2023."
RCUS,Non-small cell lung cancer (NSCLC),Phase 2,2023-06-05 00:00:00,"Phase 2 presentation at ASCO reported one complete response in the monotherapy and in the DZ combo, noted June 5, 2023."
REPL,Non-melanoma (NMSC) / Non-small cell lung cancer NSCLC),Phase 1,2023-06-05 00:00:00,"Phase 1 data reported an overall objective response rate (ORR) of 37.4%, noted June 5, 2023."
COGT,Gastrointestinal Stromal Tumors (GIST),Phase 3,2023-06-05 00:00:00,"Phase 3 efficacy data presented at ASCO reported a 55% Disease Control Rate (DCR) in heavily pre-treated GIST patients, including 100% DCR and 17% overall response rate (ORR) in efficacy evaluable 2nd-line GIST patients, noted June 5, 2023."
BPMC,Treatment-resistant EGFR-driven NSCLC,Phase 1/2,2023-06-05 00:00:00,"Phase 1/2 initial clinical data presented at ASCO reported confirmed partial responses observed in patients whose tumors had progressed following treatment with osimertinib, note June 5, 2023."
BPMC,EGFR exon 20 insertion-positive NSCLC,Phase 1/2,2023-06-05 00:00:00,"Phase 1/2 initial clinical data presented at ASCO reported a partial CNS response and a CNS complete response, noted June 5, 2023."
DAWN,Low-grade Glioma,Phase 2,2023-06-05 00:00:00,"Additional Phase 2 presented at ASCO reported an ORR of 67% and clinical benefit rate (CBR) of 93% in 69 heavily pretreated RANO-HGG evaluable patients, noted June 5, 2023."
BPMC,CCNE-aberrant cancers,Phase 1/2,2023-06-05 00:00:00,"Phase 1/2 data presented at ASCO reported a confirmed partial response, noted June 5, 2023."
BMY,Metastatic non-small cell lung cancer (NSCLC),Phase 3,2023-06-05 00:00:00,"Phase 3 data reported that the dual immunotherapy-based combination continued to enhance overall survival (OS), the trial's primary endpoint, with 21% of patients treated with Opdivo plus Yervoy with two cycles of chemotherapy alive compared to 16% of patients treated with chemotherapy alone at four years , noted June 5, 2023."
FHTX,Acute myeloid leukemia (AML),Phase 1,2023-06-05 00:00:00,"Phase 1 is to be commenced in 3Q 2023, clinical hold lifted by FDA, noted June 5, 2023."
BLPH,Pulmonary hypertension associated with Fibrotic Interstitial Lung Disease,Phase 3,2023-06-05 00:00:00,"Phase 3 enrollment completed, noted January 18, 2023. Phase 3 study did not meet the primary endpoint with iNO45 performing worse than placebo by 5.49 minutes per day, noted June 5, 2023."
NEXI,Acute Myeloid Leukemia (AML) / Myelodysplastic Syndrome (MDS) after allogeneic HCT,Phase 1/2,2023-06-05 00:00:00,"Phase 1/2 clinical results expected to be shared at ASCO showed that treatment was well tolerated with a favorable safety profile, including no grade > 3 treatment related events as of May 2023, noted on June 5, 2023."
CHRS,Non-small cell lung cancer (NSCLC),Phase 3,2023-06-06 00:00:00,"Phase 3 final overall survival and biomarker analyses presented at ASCO reported a significant improvement in OS was observed for the toripalimab arm over the placebo arm: median OS 23.8 vs 17.0 months, noted June 6, 2023."
ZNTL,Uterine serous carcinoma (USC),Phase 1,2023-06-06 00:00:00,"Phase 1 showed an ORR of 36.8% in heavily pretreated platinum-resistant ovarian cancer and USC patients treated with intermittent dosing, noted June 6, 2022."
YMAB,High-risk neuroblastoma (HR-NB) commonly,Phase 2,2023-06-06 00:00:00,"Phase 2 interim data presented at ASCO reported that the ORR was 58% in patients with refractory disease and 42% in patients with relapsed disease, noted June 6, 2023."
BMY,Chronic lymphocytic leukemia (CLL),Phase 1/2,2023-06-06 00:00:00,"Phase 1/2 data presented at ASCO reported that the primary endpoint of CR/CRi rate was met at 18.4%, and the ORR was 42.9% and was not statistically significant, noted June 6, 2023."
FGEN,Duchenne muscular dystrophy,Phase 3,2023-06-07 00:00:00,"Phase 3 trial did not meet its primary endpoint, noted June 7, 2023."
BXRX,Neuromuscular blockade (NMB) in patients undergoing elective surgery,Phase 2,2023-06-07 00:00:00,"hase 2 primary efficacy endpoint was the proportion of patients that met criteria for Good or Excellent intubating conditions using a standardized scale. All patients, across regimens, met the primary efficacy criteria, noted June 7, 2023."
CGEM,Acute myeloid leukemia (AML),Phase 1,2023-06-08 00:00:00,Preliminary safety data from an ongoing first-in-human study were published in abstract form as part of the 2023 EHA Congress in June 2023.
CLLS,Relapsed/refractory B-cell acute lymphoblastic leukemia (B-ALL),Phase 2,2023-06-08 00:00:00,"Phase 2 data presented at EHA reported that treatment was well tolerated and clinical responses were achieved, noted June 8, 2023."
PRFX,Bunionectomy,Phase 3,2023-06-08 00:00:00,"Phase 3 clinical trial Company's supplier of the API (active pharmaceutical ingredient) has received a deficiency notice from the FDA related to its Drug Master File (DMF). As a result, the second part of the Phase 3 trial is expected to commence once the supplier has provided the required information to the FDA and the deficiency notice has been resolved, noted June 8, 2023."
RCKT,Arrhythmogenic Cardiomyopathy,Phase 1,2023-06-08 00:00:00,https://www.biopharmcatalyst.com/company/RCKT/news/140814
NVS,Paroxysmal nocturnal hemoglobinuria (PNH),Phase 3,2023-06-09 00:00:00,"Phase 3 data presented at EHA showed that monotherapy significantly improved Hb levels vs. SoC without the need for RBCTs. By maintaining intravascular hemolysis control and reducing C3 deposition leading to EVH, IPTA monotherapy led to an expected increase in PNH RBC survival to the extent that they formed >90% of the total RBC population, noted June 9, 2023"
HCM,Follicular Lymphoma and Marginal Zone Lymphoma,Phase 2,2023-06-09 00:00:00,"Phase 2 data from ICML presentation noted that median duration of response (DoR) and progression free survival (PFS) at median follow-up duration of 22.1 months was not reached, noted June 9, 2023."
EDIT,Transfusion-Dependent Beta Thalassemia (TDT),Phase 1/2,2023-06-09 00:00:00,"Phase 1/2 first patient demonstrated successful neutrophil and platelet engraftment, and, at one and a half months post-infusion, the patient's response resembles that of the first four RUBY patients, noted June 9, 2023."
KALV,Hereditary angioedema (HAE),Phase 1,2023-06-09 00:00:00,"Phase 1 data presented at EAACI showed that pharmacokinetic and pharmacodynamic data support globalization of the phase 3 clinical trial and use in short-term prophylaxis, noted June 9, 2023."
SWTX,Multiple Myeloma,Phase 1/2,2023-06-09 00:00:00,"Phase 1/2 data presented at EHA Data from 34 patients with low-dose and 37 patients with monotherapy are presented. Patients had a median (range) age of 68 (48–81) years and a median (range) of 5 (3–14) prior lines of therapy. As of the data cutoff (Dec 9, 2022), patients received a median (range) of 4 (1–20) cycles of the combination and 3 (1–9) monotherapy cycles. For the combination and monotherapy arms, respectively, ORR was 29% (95% CI 15.1, 47.5) and 38% (22.5, 55.2) (Table). Incidence of Grade ≥3 adverse events was 76% and 65%, noted June 9, 2023."
GSK,Multiple Myeloma,Phase 1/2,2023-06-09 00:00:00,"Phase 1/2 data presented at EHA Data from 34 patients with low-dose and 37 patients with monotherapy are presented. Patients had a median (range) age of 68 (48–81) years and a median (range) of 5 (3–14) prior lines of therapy. As of the data cutoff (Dec 9, 2022), patients received a median (range) of 4 (1–20) cycles of the combination and 3 (1–9) monotherapy cycles. For the combination and monotherapy arms, respectively, ORR was 29% (95% CI 15.1, 47.5) and 38% (22.5, 55.2) (Table). Incidence of Grade ≥3 adverse events was 76% and 65%, noted June 9, 2023."
IMGN,"Relapse/Refractory AML, ALL, BPDCN",Phase 2,2023-06-09 00:00:00,"Phase 2 interim data reported that the objective response rate was 73% (22/30 patients), and an additional patient achieved a CR post-transplant, noted June 9, 2023."
BGNE,Chronic lymphocytic leukemia/small lymphocytic leukemia,Phase 1,2023-06-09 00:00:00,"Phase 1 data presented at EHA reported that of 39 pts available for tumor assessment, 5 with NHL and 9 with CLL/SLL achieved responses (NHL: 3 partial responses [PR] at 160 mg/d, 1 PR at320 mg/d, 1 complete response [CR] at 640 mg/d; CLL/SLL: 2 CR and 2 PR at 80 mg/d, 3 PR at 160 mg/d, 2 PR at320 mg/d), noted June 9, 2023."
HCM,Myeloid hematological malignancies (HMs),Phase 1,2023-06-09 00:00:00,"Phase 1 data reported that the best of response was 1CR in 100 mg cohort; 9 CRs and 1 PR in 150 mg QD; 1 CR in 200 mg QD; and 3 CRs in 250 mg QD; with an ORR of 33.3% (1/3), 40.0%(10/25), 14.3% (1/7) and 42.9% (3/7), respectively, noted June 9, 2023."
EDIT,Sickle Cell Disease,Phase 1/2,2023-06-09 00:00:00,"Phase 1/2 data presented at EHA reported that all five patients treated with EDIT-301 successfully engrafted and all four RUBY patients treated are free of vaso-occlusive events since infusion, noted June 9, 2023."
VOR,Acute myeloid leukemia (AML),Phase 1/2,2023-06-09 00:00:00,"Phase 1/2a additional data presented at EHA showed that patients transplanted with trem-cel achieved primary neutrophil engraftment and high levels of myeloid donor chimerism, noted June 9, 2023."
BGNE,Follicular Non-Hodgkin Lymphoma,Phase 2,2023-06-09 00:00:00,"Phase 2 data presented at EHA reported that the OS rate at 24 months was 77.3%(zanubrutinib plus obinutuzumab) and 71.4% (obinutuzumab), with median OS not reached (zanubrutinib plusobinutuzumab) and 34.6 months, noted June 9, 2023."
ADCT,Diffuse Large B-Cell Lymphoma,Phase 2,2023-06-09 00:00:00,"Phase 2 data presented at EHA showed that 31% of patients who achieved a complete response remained event-free for two or more years and did not need new anticancer therapy, noted June 9, 2023."
GMAB,Non-Hodgkin lymphoma (NHL),Phase 1/2,2023-06-09 00:00:00,"Additional data shared at EHA reported an overall response rate (ORR) of 98 percent and complete metabolic response (CMR) of 87 percent in response evaluable patients, noted June 9, 2023."
GLPG,"B-cell malignancies, Chronic Lymphocytic Leukemia (CLL) and Small Lymphocytic Lymphoma (SLL)",Phase 1/2,2023-06-09 00:00:00,"Phase 1/2 data presented at EHA showed that based on current results (n=7). For all 7 pts, GLPG5201 was successfully manufactured at the PoC and administered as a fresh product, with a median vein-to-vein time of 7 days. Rapid complete responses have been observed with a 100% ORR in a heavily pre-treated pt population. Ph 1 recruitment is ongoing to establish a recommended dose for Phase 2, noted June 9, 2023."
NVS,Chronic myeloid leukemia (CML),Phase 3,2023-06-10 00:00:00,"Additional Phase 3 data reported at EHA poster showed that overall MMR rates at wk 96 were higher with ASC than BOS regardless of the last prior TKI received, noted on June 9, 2023"
KURA,Relapsed or refractory acute myeloid leukemia (AML),Phase 1/2,2023-06-10 00:00:00,"Phase 1/2 data presented at EHA showed that 35% CR rate (7/20) among patients with relapsed/refractory NPM1-mutant AML treated at 600 mg dose (RP2D) and 33% (2/6) of patients with FLT3 co-mutations and 50% (4/8) of patients with IDH co-mutations achieved a CR on ziftomenib, noted June 10, 2023."
OCUL,Wet Age-related Macular Degeneration (AMD),Phase 1,2023-06-10 00:00:00,"Phase 1 topline data presented at the Clinical Trials at the Summit 2023 Meeting maintained vision and CSFT comparable to aflibercept every eight weeks, with 89% reduction in treatment burden over a 12-month period,noted June 10, 2023"
TAK,Philadelphia chromosome-positive acute lymphoblastic leukemia (Ph+ ALL),Phase 3,2023-06-10 00:00:00,"Phase 3 data presented at EHA showed that Ponatinib was superior to imatinib in combination with reduced-intensity chemotherapy in the front-line setting for patients with Ph+ ALL, with a significantly higher MRD-neg CR rate at EOI. Ponatinib was associated with deeper and more durable responses, with a trend toward improved EFS and comparable safety vs imatinib, noted June 9, 2023."
NKTX,B-cell malignancies,Phase 1,2023-06-10 00:00:00,"Phase 1 data presented at EHA demonstrated that 7/10 patients treated with NKX019 monotherapy at 1 billion and 1.5 billion CAR NK cells per dose achieved complete response (70% CR rate). Early safety data support potential of allogeneic CD19 CAR NK to be administered on outpatient basis, noted June 10, 2023."
GRCL,B-cell acute lymphoblastic leukemia (B-ALL),Phase 1,2023-06-10 00:00:00,"Phase 1 study of the donor-derived allogeneic presented at EHA showed 100% ORR and a favorable safety profile for treatment of r/r B-ALL, noted June 10, 2023."
CLDX,"Chronic inducible urticaria (CIndU), cold urticaria (ColdU) and symptomatic dermographism (SD)",Phase 1,2023-06-10 00:00:00,"Phase 1 data reported at EAACI 2023 include safety data through 12 weeks were 56% patients achieved a complete response (negative test) with PCE provocation testing with just one dose of barzolvolimab and most responses remained durable through to week 12, noted June 10, 2023."
PTGX,Polycythemia Vera (PV),Phase 2,2023-06-11 00:00:00,"Phase 2 data presented at EHA showed that PK-efficacy model adequately described the rusfertide plasma concentration-time profile and the time course of Hb, noted June 9, 2023."
NTLA,Hereditary angioedema (HAE),Phase 1/2,2023-06-11 00:00:00,"Phase 1/2 updated safety and efficacy data to be presented at EAACI showed that after a single dose of investigational CRISPR-based therapy, patients living with hereditary angioedema experienced durable elimination of their attacks, noted June 11, 2023."
